time,raw_emg,filtered_emg
0.406,1.4473971421755845,1.0794812650915129
0.407,0.7977942122912063,0.43546821138736547
0.408,0.6093521197408117,0.41438468340611895
0.409,0.6290738452817142,0.4992100700732395
0.41,0.8459780594142144,0.9341600997666146
0.411,0.641747735216853,0.7977190290038924
0.412,0.0408193306357359,0.407369843654374
0.413,0.1800810636872478,0.5707293244448041
0.414,-0.1226171402748029,0.4036957775571959
0.415,0.0485958032603199,0.5371303484922925
0.416,-0.6938573218210995,-0.19382303073031584
0.417,-1.0709952743477675,-0.6569750252684278
0.418,-1.4061595055905822,-1.1128200289718009
0.419,-1.764292470670176,-1.5701921018965133
0.42,-1.130880827708646,-1.1478109340769331
0.421,-1.1493490824868715,-1.2406336149210169
0.422,-1.0437004157546084,-1.3556260083999938
0.423,-0.2805820586922568,-0.6195966446764898
0.424,0.2925832840288342,-0.18407891084074515
0.425,-0.1611280216540659,-0.6230054515068191
0.426,0.3139682889716841,-0.13038193514543533
0.427,0.506587522513672,0.08484340540099522
0.428,0.1947441795496191,-0.02786294509732154
0.429,0.2990510427087031,0.05544562936843989
0.43,-0.3691844142524654,-0.259953230220632
0.431,-0.1707847990860105,-0.1762719596415425
0.432,-0.0624338388438302,0.36761988208298063
0.433,0.4244246589103004,0.6168613469273209
0.434,0.0054338402076751,0.6285272663088085
0.435,1.2423038455908673,1.5098007499223878
0.436,1.1643369351165398,1.7839276733309364
0.437,1.4784196798253468,1.6656326249476032
0.438,0.74192622934611,1.1657978638325002
0.439,0.3225665585998749,0.30506865315931003
0.44,0.2982572722117521,0.4083547234565106
0.441,0.3203793456810427,0.056836929733024594
0.442,-0.0380284732519215,-0.24402760268601775
0.443,0.1943909452187099,-0.25269687762532655
0.444,-0.1163123601831822,-0.5264993963111447
0.445,0.0909238409199353,-0.3941272764435779
0.446,0.3521712696223124,-0.079488751531195
0.447,0.3752270695817928,0.025906180300902693
0.448,-0.2691242980170392,-0.5374572982009886
0.449,-0.9082703776562308,-0.9881584469958825
0.45,-0.9247027949888263,-0.9119031606505529
0.451,-1.406721157941552,-1.1779116515108772
0.452,-1.660043165485123,-1.358531453601146
0.453,-1.897201148731738,-1.4332059679367617
0.454,-1.5108803090876195,-1.0244194272279064
0.455,-0.984870069789448,-0.44709767909751325
0.456,-0.8635025964793075,-0.36575815877128914
0.457,-0.0308486698252846,0.3903674164253854
0.458,0.5199558372502829,0.8532094455653092
0.459,0.5973153105500859,0.753272025381282
0.46,0.7467008214985339,0.8051417167242686
0.461,0.7608661471037869,0.6002922933477589
0.462,0.8620447659948688,0.6418743489865762
0.463,0.8950014662294442,0.48420119447087256
0.464,0.8085670036894226,0.41232464350812
0.465,0.8596174798871765,0.35886239559919203
0.466,0.8434413776239484,0.43955636710383883
0.467,1.5615241811015013,1.1653459263106365
0.468,1.4429758862320787,1.2014184530510272
0.469,1.150989853271981,1.0143851928107552
0.47,0.6867489436397305,0.7152051967714537
0.471,0.2461313336592094,0.42414532641889513
0.472,-0.3256393979630843,-0.021621344306013198
0.473,-0.980570441228725,-0.5558116611875443
0.474,-1.2225907880015248,-0.7402725919603858
0.475,-1.714339547300149,-1.2093892038836667
0.476,-1.6352147396463197,-1.1362366496280156
0.477,-1.4622553291068507,-1.0798493716698456
0.478,-1.3295827375563056,-0.9770182927800058
0.479,-0.9703774077080632,-0.8727612046466089
0.48,-0.7507950616060142,-0.6457260547153478
0.481,0.443969683113171,0.19621614326923073
0.482,-0.1069172266478344,-0.24893477671648812
0.483,-0.3006254553046499,-0.8299232998921778
0.484,-0.0890211274890097,-0.3766041755251237
0.485,0.2610529678622171,-0.3855347814068845
0.486,-0.196045592007193,-0.4669627724712196
0.487,0.2955915837130308,-0.2638092081964544
0.488,0.4686084631451881,0.3728791473229065
0.489,1.0154243952078128,0.7133332360295307
0.49,0.5340800733397667,0.7052608024889403
0.491,1.5536499084347062,1.5829911947726691
0.492,1.02699688051091,1.4529740875667818
0.493,0.9890227200313654,1.301825178361138
0.494,0.6301452243826938,1.1981066574683799
0.495,-0.1102953906183882,0.3356903390220287
0.496,-0.1745025132735963,0.3632633853714485
0.497,-0.2285330990065247,0.15710067040402712
0.498,-0.2597744328481788,0.08023110307003282
0.499,0.1320675018749189,0.29669323617545007
0.5,0.1635204689445797,0.20549228915387535
0.501,-0.0583434393055649,-0.17957661343454615
0.502,0.2488049422339318,-0.0027052671678775703
0.503,0.280627177729318,-0.0708447799037793
0.504,-0.3804892606889767,-0.8177297251565908
0.505,-0.2191169404528255,-0.6476788456338286
0.506,-0.5955525951159636,-1.0477587856716846
0.507,-1.0926816646772664,-1.4091421217000288
0.508,-1.0570134665263875,-1.3541683780887501
0.509,-1.560097205374393,-1.6147197850429538
0.51,-1.0760252575239302,-1.1124700691605764
0.511,-0.6308313191363257,-0.37328115178912463
0.512,-0.5377852218816065,-0.31133120090337324
0.513,-0.67434783651525,-0.17519388340677666
0.514,-0.0985615082649953,0.28975420412569064
0.515,0.0407928643619132,0.6143822381126661
0.516,0.4238526975696671,0.809564404747999
0.517,-0.1350261827100776,0.31065781119087643
0.518,-0.0788979062229139,0.1407513502872606
0.519,0.2705413194018441,0.4257577842258048
0.52,0.5056390550906884,0.4611875617070083
0.521,0.9784266743549912,0.7810664590916071
0.522,1.0824093636243417,0.7814124539235365
0.523,1.52177893485716,1.0335254114562344
0.524,2.098782342226436,1.6536329785744868
0.525,2.0236586947702344,1.4072205826277566
0.526,1.4399186140174989,1.0257948166389155
0.527,1.1671923182516133,0.6260525285404231
0.528,0.2994634943125465,0.08660768131945817
0.529,-0.0792660903015971,-0.37635484970518374
0.53,-0.8227759165631978,-0.7352487143205962
0.531,-0.9065584637242964,-0.8878455728091177
0.532,-1.353025047649561,-0.9754332109104843
0.533,-0.93070387952934,-0.6474244012509017
0.534,-1.5364486698087547,-0.9841685668521619
0.535,-1.103717345484271,-0.7100843354521391
0.536,-0.7690266481175855,-0.21788968180846688
0.537,-1.0969063952387077,-0.7912371075819953
0.538,-1.2062685616561295,-0.8255733279227221
0.539,-0.959744734970194,-0.9083419906350806
0.54,-0.8771750126624376,-0.7665078395045335
0.541,-0.4733222298977252,-0.7457082155147557
0.542,-0.4829208545455102,-0.6359715552872535
0.543,0.3116028820269366,-0.2287737173553343
0.544,0.4542399457880556,0.14539741562482472
0.545,1.341628846379754,0.6951475966683787
0.546,1.377606912011327,1.0797317129965696
0.547,1.734740321140454,1.1902307217409251
0.548,1.2523161831728675,1.125760935660151
0.549,1.4691271574255282,1.202758041018296
0.55,0.6320487628096688,0.7679226013763419
0.551,0.5241137388507393,0.6137936147040676
0.552,-0.02480584613096,0.3594037604164164
0.553,-0.4133146007567535,-0.01703619416118758
0.554,-0.4365355781148285,0.08149113410750923
0.555,-0.3159646487477853,0.22952142792445265
0.556,-0.3487265957462143,0.13181171284530782
0.557,-0.0656777503892664,0.42420856436175464
0.558,0.6569358658270157,0.9373707466812836
0.559,-0.2765136757623025,-0.01629918568555187
0.56,-0.2468072107031459,-0.2584088720695328
0.561,-0.2767005413965331,-0.3240483582415901
0.562,-0.6913979737322431,-0.9813191736127203
0.5630000000000001,-1.1218701181199922,-1.4306652137097287
0.5640000000000001,-1.0407322474547962,-1.4937552172900868
0.5650000000000001,-0.4468048626726644,-0.8673520904511359
0.5660000000000001,-0.7411637874160399,-1.1823112349367928
0.5670000000000001,-0.7156206734498863,-1.0547857974109647
0.5680000000000001,-0.1648708001990786,-0.423850012262058
0.5690000000000001,0.2147495911515001,0.11718011626433578
0.5700000000000001,0.5171975825195816,0.5420621331519319
0.5710000000000001,-0.0782682521835488,0.13094256323986556
0.5720000000000001,-0.1767800237736341,0.1254146236164757
0.5730000000000001,-0.2453216883193196,0.21602508486945068
0.5740000000000001,-0.658531342498812,-0.19339138749013496
0.5750000000000001,-0.7051841871299215,-0.14432051164913404
0.5760000000000001,0.1004276193319655,0.5482406432211162
0.577,0.3638910334359612,0.8331548763564093
0.578,0.7125263316129422,0.9652737148229165
0.579,0.9295580132733984,1.1513013718164353
0.58,1.2808078255112,1.2316835386095846
0.581,1.634784897122307,1.547194805192514
0.582,1.4171090558837571,1.072364045711327
0.583,0.9363801773574252,0.593998662393813
0.584,0.901907598131672,0.3800341535087339
0.585,0.2504341845003096,-0.19827166147379813
0.586,0.0618482913360399,-0.45055770990568783
0.587,-0.5641213103094588,-0.9341840018690206
0.588,-0.5411787774479031,-0.8601494683205152
0.589,-0.3732609419856491,-0.5138380444082145
0.59,-0.5900414621111437,-0.6042931614572853
0.591,-0.5688334321767504,-0.42062463400105843
0.592,-0.7670619254585715,-0.4804823768681848
0.593,-0.7252785756483953,-0.34366256536260614
0.594,-0.9462093626919604,-0.476846027114475
0.595,-1.7417179507375935,-1.2762669836183622
0.596,-1.9136830801826168,-1.4497449173649
0.597,-1.5748137982672803,-1.2125270372606163
0.598,-1.1960987287205722,-0.9255085835477105
0.599,-0.4274192671056444,-0.3205257502116481
0.6,-0.1560413912185032,-0.19546283047753596
0.601,0.320636728869551,0.11409915091224633
0.602,1.4099697321863038,1.0589919079307135
0.603,1.3949152915784435,0.9343135142798858
0.604,1.5628674894882617,1.0143327121373868
0.605,1.8072477966862757,1.2473002971625644
0.606,1.34164483107256,0.7822301206594128
0.607,1.347275546924052,0.8784481952420229
0.608,0.9189944873593509,0.5389644367349643
0.609,0.9070860797864058,0.6814756232504635
0.61,0.953725398230474,0.8775808621967257
