time,raw_emg
0.194,-1.1481369314987944
0.195,-1.5128388637588437
0.196,-1.5283877386393816
0.197,-1.5916051290081998
0.198,-1.1332402301970195
0.199,-1.1640326396704954
0.2,-0.019885622819508186
0.201,0.32039214154749085
0.202,1.2054551183769417
0.203,1.5270576817491945
0.20400000000000001,1.5548756089029785
0.20500000000000002,1.1348036260563337
0.20600000000000002,1.192735109215791
0.20700000000000002,1.0082886931743746
0.20800000000000002,0.8526202796850634
0.209,0.6923029097976521
0.21,0.7678048662115439
0.211,0.4662699616714569
0.212,0.6624524695921493
0.213,0.25640225031002783
0.214,-0.0028070037427821992
0.215,-0.1799344835662709
0.216,-0.7527542796125827
0.217,-1.580097002455515
0.218,-1.404753329378874
0.219,-1.6866720042273728
0.22,-1.6712805806198006
0.221,-1.0709393556245106
0.222,-0.5440846308705413
0.223,-0.2723749722666496
0.224,0.007169349819999893
0.225,0.09141554383853334
0.226,0.15617015438697515
0.227,0.3584141464453498
0.228,-0.006155907671514527
0.229,-0.1946242150787258
0.23,-0.17015943874364398
0.231,-0.32088038179107303
0.232,-0.27489044711412813
0.233,0.24724853121495072
0.234,0.8535511368635279
0.23500000000000001,1.09936693342298
0.23600000000000002,0.692815525004922
0.23700000000000002,0.7990145827694705
0.23800000000000002,0.6629775227950392
0.23900000000000002,0.04223004687266374
0.24,0.18209744405063122
0.241,0.40782860070027516
0.242,0.027677946950111276
0.243,0.17458613938661977
0.244,0.13518958564029152
0.245,0.3401861466272017
0.246,0.16834956156925118
0.247,0.2510518948821152
0.248,-0.00772045240211669
0.249,-0.7066235930767467
0.25,-1.1744343282665786
0.251,-1.17599055041295
0.252,-1.7327133914939343
0.253,-1.7552894180594298
0.254,-1.6381911175748465
0.255,-0.9485836854517395
0.256,-0.77064731184686
0.257,-0.34704493514212975
0.258,0.4694927066850414
0.259,0.4692564753614853
0.26,0.9703553153894626
0.261,0.9689896342726885
0.262,1.2115861083401995
0.263,1.1126869095329104
0.264,1.2267920425534662
0.265,1.2102452090558895
0.266,0.8938530317174869
0.267,1.1920532174950582
0.268,0.9448328089810714
0.269,0.8374492637019353
0.27,0.9057835215002933
0.271,0.09278994990473202
0.272,-0.31065483751638523
0.273,-1.3832699671109658
0.274,-1.2146784564404975
0.275,-1.997200719602846
0.276,-1.635019216326492
0.277,-1.5988697203740054
0.278,-1.093722703805085
0.279,-0.9707151258138131
0.28,-0.6996115859219569
0.281,0.02054242830770986
0.28200000000000003,0.3321227342758917
0.28300000000000003,-0.04377592715248013
0.28400000000000003,0.002951434269309272
0.28500000000000003,-0.09585764395504226
0.28600000000000003,0.2271208455370572
0.28700000000000003,0.07473981533291024
0.28800000000000003,0.4471382353914849
0.289,0.7479463245904852
0.29,0.9138705885186531
0.291,1.5860587235015984
0.292,0.9771629554749536
0.293,1.3291727271353668
0.294,0.9255092390540907
0.295,0.5006598327430196
0.296,0.4627861166193098
0.297,-0.10792121910883112
0.298,-0.42114736979525846
0.299,-0.5917385488220839
0.3,0.32082881449671347
0.301,0.4177097485881436
0.302,0.43753554107124737
0.303,-0.0011579047257497255
0.304,0.29815379310336687
0.305,-0.1333781802711541
0.306,-0.7727237545510361
0.307,-0.715202594969959
0.308,-1.1486702949871546
0.309,-0.9573610708762477
0.31,-0.9613931342654634
0.311,-0.7164805606450891
0.312,-0.5380938820952922
0.313,-0.17330286442979553
0.314,0.03590542719700718
0.315,0.09901976463038906
0.316,0.11546997404185694
0.317,0.1698719638658242
0.318,0.1933412979539207
0.319,0.3329746493116762
0.32,0.46001987030888447
0.321,0.6403236223608519
0.322,0.9767344640824223
0.323,1.3151122101646096
0.324,1.6623212504779497
0.325,1.9960597658234374
0.326,1.2885005350897047
0.327,1.0705376470412713
0.328,0.2780145370521107
0.329,-0.32242199322841397
0.33,-1.140447094929929
0.331,-1.2442978742627726
0.332,-1.3033217910281831
0.333,-1.2705525972522558
0.334,-1.3801905345903183
0.335,-1.232102870150312
0.336,-1.233260989191707
0.337,-1.1909256815153446
0.338,-1.056315335940372
0.339,-0.94025976679622
0.34,-0.5978808559780089
0.341,-0.8942271569361633
0.342,-0.20992559740520483
0.343,0.26591747870275484
0.34400000000000003,0.8968665859893883
0.34500000000000003,1.0075791794036886
0.34600000000000003,1.6793082711250256
0.34700000000000003,1.1246917698770358
0.34800000000000003,1.3264149074302924
0.34900000000000003,1.1417792324126617
0.35000000000000003,0.7389579663019803
0.35100000000000003,0.44343034216775806
0.352,0.08890958456698603
0.353,0.1578718164016767
0.354,-0.20813049397706454
0.355,0.13138446493161576
0.356,-0.16964218273392812
0.357,-7.488248515911781e-05
0.358,-0.25416168129628663
0.359,0.053359555537238396
0.36,0.21209917368524073
0.361,-0.8178492540388446
0.362,-0.882690174654594
0.363,-1.0663449021322247
0.364,-1.1816806083522526
0.365,-0.986603915381567
0.366,-0.4814792492566143
0.367,-0.651257182433555
0.368,-0.2894714893955197
0.369,0.15700771813162248
0.37,0.24052826651398773
0.371,-0.51413549210576
0.372,-0.0869627789705108
0.373,-0.31963954395937777
0.374,-0.6238052174235154
0.375,-0.36052444028964425
0.376,0.23164830565396638
0.377,0.3926854848379959
0.378,0.8927827298935502
0.379,1.1110452729361981
0.38,1.4521889575737366
0.381,1.6765123284827776
0.382,1.5388828659120442
0.383,0.964197358563806
0.384,0.7508547857981804
0.385,0.07476116859532161
0.386,-0.05266224241329837
0.387,-0.24115836701041996
0.388,-0.4779467670114749
0.389,-0.30907484850447703
0.39,-0.6139183231549721
0.391,-0.896211337666296
0.392,-0.8522473219385606
0.393,-1.270965045066247
0.394,-1.6136202628351106
0.395,-1.4549273265888185
0.396,-1.6237566649450272
0.397,-1.2707230941537104
0.398,-1.3522898929203078
0.399,-0.7566342435788456
0.4,-0.42201536694404174
0.401,0.6511142201251665
0.402,0.975388020626885
0.403,1.240361650335502
0.404,1.5230797797780675
0.405,1.6703964996692915
0.406,1.4473971421755845
0.40700000000000003,0.7977942122912063
0.40800000000000003,0.6093521197408117
0.40900000000000003,0.6290738452817142
0.41000000000000003,0.8459780594142144
0.41100000000000003,0.641747735216853
0.41200000000000003,0.04081933063573595
0.41300000000000003,0.1800810636872478
0.41400000000000003,-0.12261714027480297
0.41500000000000004,0.04859580326031998
0.41600000000000004,-0.6938573218210995
0.417,-1.0709952743477675
0.418,-1.4061595055905822
0.419,-1.764292470670176
0.42,-1.130880827708646
0.421,-1.1493490824868715
0.422,-1.0437004157546084
0.423,-0.28058205869225683
0.424,0.29258328402883427
0.425,-0.16112802165406592
0.426,0.31396828897168416
0.427,0.506587522513672
0.428,0.19474417954961915
0.429,0.29905104270870314
0.43,-0.3691844142524654
0.431,-0.17078479908601057
0.432,-0.06243383884383025
0.433,0.42442465891030046
0.434,0.0054338402076751224
0.435,1.2423038455908673
0.436,1.1643369351165398
0.437,1.4784196798253468
0.438,0.74192622934611
0.439,0.3225665585998749
0.44,0.29825727221175213
0.441,0.32037934568104276
0.442,-0.0380284732519215
0.443,0.19439094521870998
0.444,-0.11631236018318228
0.445,0.09092384091993537
0.446,0.3521712696223124
0.447,0.37522706958179286
0.448,-0.2691242980170392
0.449,-0.9082703776562309
0.45,-0.9247027949888263
0.451,-1.406721157941552
0.452,-1.6600431654851233
0.453,-1.897201148731738
0.454,-1.5108803090876195
0.455,-0.9848700697894481
0.456,-0.8635025964793075
0.457,-0.030848669825284614
0.458,0.5199558372502829
0.459,0.5973153105500859
0.46,0.7467008214985339
0.461,0.7608661471037869
0.462,0.8620447659948688
0.463,0.8950014662294442
0.464,0.8085670036894226
0.465,0.8596174798871765
0.466,0.8434413776239484
0.467,1.5615241811015013
0.468,1.4429758862320787
0.46900000000000003,1.1509898532719807
0.47000000000000003,0.6867489436397305
0.47100000000000003,0.24613133365920944
0.47200000000000003,-0.32563939796308433
0.47300000000000003,-0.980570441228725
0.47400000000000003,-1.2225907880015248
0.47500000000000003,-1.714339547300149
0.47600000000000003,-1.6352147396463195
0.47700000000000004,-1.4622553291068507
0.47800000000000004,-1.3295827375563056
0.47900000000000004,-0.9703774077080632
0.48,-0.7507950616060142
0.481,0.443969683113171
0.482,-0.1069172266478344
0.483,-0.3006254553046499
0.484,-0.0890211274890097
0.485,0.26105296786221716
0.486,-0.19604559200719301
0.487,0.29559158371303085
0.488,0.46860846314518817
0.489,1.0154243952078128
0.49,0.5340800733397667
0.491,1.5536499084347062
0.492,1.02699688051091
0.493,0.9890227200313654
0.494,0.6301452243826938
0.495,-0.11029539061838828
0.496,-0.17450251327359634
0.497,-0.22853309900652477
0.498,-0.2597744328481788
0.499,0.13206750187491895
0.5,0.16352046894457978
0.501,-0.058343439305564904
0.502,0.2488049422339318
0.503,0.28062717772931806
0.504,-0.38048926068897676
0.505,-0.2191169404528255
0.506,-0.5955525951159636
0.507,-1.0926816646772664
0.508,-1.0570134665263877
0.509,-1.560097205374393
0.51,-1.0760252575239302
0.511,-0.6308313191363257
0.512,-0.5377852218816065
0.513,-0.67434783651525
0.514,-0.09856150826499535
0.515,0.04079286436191324
0.516,0.4238526975696671
0.517,-0.1350261827100776
0.518,-0.07889790622291398
0.519,0.2705413194018441
0.52,0.5056390550906884
0.521,0.9784266743549912
0.522,1.0824093636243415
0.523,1.52177893485716
0.524,2.098782342226436
0.525,2.0236586947702344
0.526,1.4399186140174989
0.527,1.1671923182516133
0.528,0.29946349431254654
0.529,-0.07926609030159715
0.53,-0.8227759165631978
0.531,-0.9065584637242964
0.532,-1.3530250476495613
0.533,-0.9307038795293401
0.534,-1.5364486698087547
0.535,-1.103717345484271
0.536,-0.7690266481175855
0.537,-1.0969063952387077
0.538,-1.2062685616561297
0.539,-0.9597447349701939
0.54,-0.8771750126624376
0.541,-0.4733222298977252
0.542,-0.48292085454551026
0.543,0.31160288202693665
0.544,0.4542399457880556
0.545,1.341628846379754
0.546,1.377606912011327
0.547,1.734740321140454
0.548,1.2523161831728675
0.549,1.4691271574255282
0.55,0.6320487628096688
0.551,0.5241137388507393
0.552,-0.024805846130960096
0.553,-0.4133146007567535
0.554,-0.43653557811482857
0.555,-0.31596464874778535
0.556,-0.34872659574621434
0.557,-0.0656777503892664
0.558,0.6569358658270157
0.559,-0.27651367576230257
0.56,-0.24680721070314598
0.561,-0.2767005413965331
0.562,-0.6913979737322431
0.5630000000000001,-1.1218701181199922
0.5640000000000001,-1.0407322474547962
0.5650000000000001,-0.4468048626726644
0.5660000000000001,-0.7411637874160399
0.5670000000000001,-0.7156206734498863
0.5680000000000001,-0.16487080019907868
0.5690000000000001,0.21474959115150016
0.5700000000000001,0.5171975825195816
0.5710000000000001,-0.07826825218354885
0.5720000000000001,-0.1767800237736341
0.5730000000000001,-0.24532168831931964
0.5740000000000001,-0.658531342498812
0.5750000000000001,-0.7051841871299215
0.5760000000000001,0.1004276193319655
0.577,0.3638910334359612
0.578,0.7125263316129422
0.579,0.9295580132733983
0.58,1.2808078255112
0.581,1.634784897122307
0.582,1.4171090558837571
0.583,0.9363801773574251
0.584,0.9019075981316719
0.585,0.2504341845003096
0.586,0.06184829133603992
0.587,-0.5641213103094588
0.588,-0.5411787774479031
0.589,-0.37326094198564913
0.59,-0.5900414621111437
0.591,-0.5688334321767504
0.592,-0.7670619254585715
0.593,-0.7252785756483953
0.594,-0.9462093626919603
0.595,-1.7417179507375935
0.596,-1.9136830801826166
0.597,-1.5748137982672805
0.598,-1.1960987287205722
0.599,-0.4274192671056444
0.6,-0.15604139121850324
0.601,0.320636728869551
0.602,1.4099697321863038
0.603,1.3949152915784437
0.604,1.5628674894882615
0.605,1.8072477966862754
0.606,1.34164483107256
0.607,1.347275546924052
0.608,0.9189944873593509
0.609,0.9070860797864058
0.61,0.9537253982304741
0.611,0.5319065996313661
0.612,0.5606413362846147
0.613,0.2522726780623045
0.614,0.31780967903600743
0.615,0.0035150146728216702
0.616,-0.6821205622474572
0.617,-0.890658233070007
0.618,-1.680838178011397
0.619,-1.2569959541352045
0.62,-1.8453199432861411
0.621,-1.2135342241901197
0.622,-0.8313310522871497
0.623,-0.17837950033992098
0.624,0.30669618319227854
0.625,0.2498932050150644
0.626,0.1325711652429521
0.627,0.2686965079525742
0.628,0.09956269331334565
0.629,0.07184931717218052
0.63,-0.4888917184952367
0.631,0.037852514923562564
0.632,0.03245036336212037
0.633,0.7428482777526972
0.634,0.7914943133758652
0.635,0.6942249885535112
0.636,1.1252904483349753
0.637,0.9269790612177524
0.638,1.1485738027603758
0.639,0.7619599991591943
0.64,0.07066870272181883
0.641,0.18709220010140618
0.642,-0.05403654927337742
0.643,-0.23090194425504976
0.644,-0.20614985623872728
0.645,0.7393169351125566
0.646,0.10424388775633969
0.647,0.09598541737735448
0.648,0.19380753013202262
0.649,-0.21326612327167388
0.65,-0.8764874486151433
0.651,-1.4128973213376712
0.652,-1.3303358825669622
0.653,-1.5717986314446313
0.654,-1.4401437995961872
0.655,-1.268318229777099
0.656,-0.769880684920212
0.657,-0.40529369725374587
0.658,0.3804504318129616
0.659,0.7168844213540755
0.66,0.7991419560674834
0.661,0.8884868002531505
0.662,1.039984950878322
0.663,0.8945429304377013
0.664,0.8599406271693699
0.665,1.4073173867462483
0.666,1.4025857945470945
0.667,1.5109120039655843
0.668,1.4775998319669181
0.669,1.2000824417701494
0.67,0.8272629102030102
0.671,0.35633091181762283
0.672,-0.8382146436347887
0.673,-1.014991987122139
0.674,-1.4123450674880886
0.675,-1.6389272121739031
0.676,-1.7650616177389065
0.677,-1.4122509690442684
0.678,-1.1860372710639722
0.679,-0.8103857240838079
0.68,-0.35850685378112745
0.681,-0.3031259501050356
0.682,0.33514613472714655
0.683,-0.10098475850162669
0.684,-0.38039110465949977
0.685,-0.20407326374531723
0.686,-0.002494374483764633
0.687,0.31096369148148695
0.6880000000000001,0.4858996986146473
0.6890000000000001,0.7704477533127465
0.6900000000000001,1.0908809938314952
0.6910000000000001,1.3166403450406843
0.6920000000000001,1.3940628128517047
0.6930000000000001,0.7784179870183747
0.6940000000000001,0.8995989583664483
0.6950000000000001,0.0639435612615877
0.6960000000000001,-0.45237441274971923
0.6970000000000001,-0.2129288444727641
0.6980000000000001,-0.057395324672368575
0.6990000000000001,-0.43524046840163255
0.7000000000000001,0.20332698908547486
0.7010000000000001,0.1958525798283999
0.7020000000000001,0.7903934473659753
0.7030000000000001,-0.44822581250224225
0.704,-0.20385925980250247
0.705,-0.15932787977214802
0.706,-0.4011471056945147
0.707,-0.759767455774826
0.708,-1.1899402017567755
0.709,-1.427674559336737
0.71,-0.7168764622260904
0.711,-1.1147360963600457
0.712,-0.512184594437565
0.713,-0.3457642017470137
0.714,-0.05434802446816435
0.715,0.20222278630432008
0.716,0.17008734750274507
0.717,0.13896450053382473
0.718,0.12656279318901026
0.719,0.22193763130341704
0.72,0.3706813631797599
0.721,0.7446160176716576
0.722,1.431075855851934
0.723,1.6523960646613214
0.724,1.915253538053409
0.725,1.5859914797313748
0.726,1.3712139979728737
0.727,1.056097379698716
0.728,0.0948591969945447
0.729,-0.2801523669484305
0.73,-0.8910311686812988
0.731,-0.9578707219784675
0.732,-1.5191561187464147
0.733,-1.5582452235071458
0.734,-0.9737994482339034
0.735,-0.9300355431894491
0.736,-0.8070592523663374
0.737,-1.1946871048688972
0.738,-1.0596663645771407
0.739,-0.9979436845924651
0.74,-0.7094091904865163
0.741,-0.6218806019067245
0.742,-0.7533565406459808
0.743,0.13627864278248536
0.744,0.8176474598032271
0.745,1.1774916490882197
0.746,1.2281240450959519
0.747,1.8477267986631696
0.748,1.7316440742323813
0.749,1.3924727222728197
0.75,1.310158581434961
0.751,0.6531046844259892
0.752,-0.08072146513363676
0.753,0.04778425743877612
0.754,-0.5180280426301164
0.755,-0.4614624884172233
0.756,0.04162153629915544
0.757,-0.274336883932419
0.758,0.07876516898660352
0.759,-0.04216204528583357
0.76,-0.5873420971694666
0.761,-0.5670976971520227
0.762,-0.9871061372585861
0.763,-0.9563811581551835
0.764,-0.9599359911753726
0.765,-0.8337831181663133
0.766,-1.1060403535076788
0.767,-0.2096053371800236
0.768,-0.06949190119479466
0.769,-0.06894439009501793
0.77,0.13734703809833823
0.771,0.07609460046537286
0.772,-0.2628142472651957
0.773,-0.3912326035898967
0.774,-0.3780761900941607
0.775,-0.17996303600771
0.776,0.16060463521783305
0.777,0.6270843923003719
0.778,0.6797219865526714
0.779,0.9265038747449797
0.78,1.6101501923936468
0.781,1.5780743468563965
0.782,1.2208140515771178
0.783,0.8496254451050103
0.784,0.44617849196944304
0.785,0.25649231272049955
0.786,-0.16339370541709036
0.787,0.29454161984520727
0.788,-0.2856880387995331
0.789,-0.6650015418637653
0.79,-0.5183460104281924
0.791,-0.42185795890056665
0.792,-0.530464314702929
0.793,-1.0588931213129733
0.794,-1.3733728384475445
0.795,-1.695949810058911
0.796,-2.117996078958316
0.797,-1.2035893949866874
0.798,-1.3216372589164493
0.799,-0.6535583068972849
0.8,-0.11714842923664921
0.801,0.31326245969487165
0.802,1.3393851569565867
0.803,1.5494594478205141
0.804,1.5194881901791337
0.805,1.9502757441394252
0.806,1.2876094966282965
0.807,0.8333689407195166
0.808,1.0865005804929933
0.809,0.899669510408918
0.81,0.23348964052864252
0.811,0.5077450896515259
0.812,0.20728881361520515
0.8130000000000001,0.6384118693020977
0.8140000000000001,-0.1800132333289281
0.8150000000000001,-0.1912838940769842
0.8160000000000001,-0.818893044362707
0.8170000000000001,-0.5236145279669404
0.8180000000000001,-1.7290610309337706
0.8190000000000001,-1.4996727567650248
0.8200000000000001,-1.4960318371823182
0.8210000000000001,-1.2284163428388408
0.8220000000000001,-0.5712812753225153
0.8230000000000001,-0.4638042007044604
0.8240000000000001,0.11377706749867206
0.8250000000000001,0.22232734204560137
0.8260000000000001,0.05685851778370771
0.8270000000000001,0.4943636244285618
0.8280000000000001,0.05825468791896212
0.8290000000000001,-0.13772849698029047
0.8300000000000001,-0.2194660290881161
0.8310000000000001,-0.2508922983314587
0.8320000000000001,-0.1832527083829335
0.833,0.3191553597399647
0.834,0.8942981937849006
0.835,0.9013943862374958
0.836,1.2778879278306166
0.837,1.2861051982210299
0.838,0.4569422115151235
0.839,0.44317971208659473
0.84,0.5109986495672907
0.841,0.08680756516059493
0.842,0.2333463523991766
0.843,0.19738797776199155
0.844,0.124998378824857
0.845,-0.05573098793983411
0.846,0.10386832792312206
0.847,0.03293476290793973
0.848,0.04388782535217717
0.849,-0.8594024103458107
0.85,-0.9586194790882052
0.851,-1.4261685236658803
0.852,-1.6509410976446244
0.853,-1.8096792350141873
0.854,-1.5922335930592995
0.855,-1.116692039129852
0.856,-0.4851605416296108
0.857,0.2546699340852296
0.858,0.0874438152795175
0.859,0.5991273934308622
0.86,0.8814165143569436
0.861,1.1068630637639059
0.862,1.3297932489954545
0.863,1.0362433370980735
0.864,0.9578588839992506
0.865,0.855461201884979
0.866,0.913240212421436
0.867,1.5277577146249903
0.868,1.204994290709388
0.869,1.1755507046217868
0.87,0.843639988194809
0.871,0.03983010760619557
0.872,-0.3220815086924946
0.873,-0.9196480109219587
0.874,-1.2504874707384221
0.875,-1.946088967161988
0.876,-1.9969615951534991
0.877,-1.7248118054115567
0.878,-1.1789816357209046
0.879,-0.6053996360499672
0.88,-0.23460425862162712
0.881,-0.29400038178427557
0.882,0.1056938160957922
0.883,-0.13648901909485675
0.884,-0.019734314530693076
0.885,0.3113632654328234
0.886,-0.06934220270625253
0.887,0.5074942394743631
0.888,0.6952073836813281
0.889,0.8264210576651982
0.89,1.2443289259938817
0.891,1.3909920580786879
0.892,0.7991244625458973
0.893,1.2034097737098326
0.894,0.7815389682306535
0.895,0.40835650926664624
0.896,0.16490904299303394
0.897,-0.23273010051550672
0.898,-0.3026347868695952
0.899,-0.021658587623316128
0.9,-0.12804331509557135
0.901,0.2222228819458929
0.902,0.33445776837534946
0.903,0.19267433131418088
0.904,0.40945046122393797
0.905,-0.31454653950402295
0.906,-0.8338947995848096
0.907,-0.9444876047328384
0.908,-1.3553498006738767
0.909,-1.1029611010374007
0.91,-1.160381646585866
0.911,-0.9319817521914431
0.912,-0.37217324794875145
0.913,-0.12669164396997706
0.914,-0.06359821416927423
0.915,0.16677810924789904
0.916,0.2855790745860055
0.917,-0.023731422389200285
0.918,0.31290145543491515
0.919,0.2529242072098139
0.92,0.6212503877883244
0.921,0.9882129508776016
0.922,1.6293406884322648
0.923,1.7340413756482607
0.924,1.6156978106717785
0.925,1.6425267064819593
0.926,1.4797541157915048
0.927,0.8922115698892489
0.928,0.05928366747716046
0.929,-0.12084487992536039
0.93,-0.6626364792153963
0.931,-0.9228365841081436
0.932,-1.051584304825493
0.933,-1.407818793232167
0.934,-1.260433401882169
0.935,-1.0141476246681465
0.936,-0.8071328245230137
0.937,-0.959140251886
0.9380000000000001,-0.853893805094109
0.9390000000000001,-0.7822426370401001
0.9400000000000001,-0.6963116714264391
0.9410000000000001,-0.8165240878971884
0.9420000000000001,-0.4564952113746318
0.9430000000000001,0.3518202310786761
0.9440000000000001,0.6890717180443863
0.9450000000000001,1.3644914352868311
0.9460000000000001,1.8185390402312196
0.9470000000000001,1.827134748496633
0.9480000000000001,1.9738617119931652
0.9490000000000001,1.307523673319433
0.9500000000000001,0.8353838432226114
0.9510000000000001,0.7653496353064614
0.9520000000000001,0.2565500358316164
0.9530000000000001,-0.3069176902085018
0.9540000000000001,-0.46381362831902084
0.9550000000000001,-0.2027738773855698
0.9560000000000001,-0.16959636523440513
0.9570000000000001,0.21613533309569966
0.9580000000000001,0.17462004230289863
0.9590000000000001,0.21508610623043006
0.96,-0.4170236902505485
0.961,-0.3988885759379841
0.962,-0.792087047337827
0.963,-1.0863594555710625
0.964,-1.3285349794447412
0.965,-0.942300920258601
0.966,-0.5770667679710628
0.967,-0.22698966802049692
0.968,-0.20019672793189008
0.969,0.21417763255532252
0.97,0.21209393984531824
0.971,-0.027897455328085907
0.972,-0.522625309766111
0.973,-0.4676318770240429
0.974,-0.2515554126216989
0.975,-0.33144061441774336
0.976,-0.12144386648850722
0.977,0.41244790916885943
0.978,1.2061544245976863
0.979,1.2587429690729564
0.98,1.4538491393217121
0.981,1.3635965654294881
0.982,1.2740860165619352
0.983,1.3348176548866877
0.984,0.7650597007710788
0.985,0.27448237428676825
0.986,-0.038364444706699224
0.987,0.028267564983269988
0.988,-0.47528888428796
0.989,-0.3765178941056025
